FID,DNBR,MASK,RGB_prefire,RGB_within_fire_period,RGB_post_fire
202,S2B_L2A_T11VMF_202_20190408T185919_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190829T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,-,S2B_L2A_T11VMF_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190408T185919_20190910T185931_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190910T185931_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,-,S2A_L2A_T11VME_202_20190910T185931_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190408T185919_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190829T190919_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,-,S2B_L2A_T11VME_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190408T185919_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190806T185929_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,-,S2B_L2A_T11VME_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190408T185919_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190812T191919_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,-,S2B_L2A_T11VME_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190408T185919_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190905T185919_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,-,S2B_L2A_T11VME_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190421T190919_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190812T191919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,-,S2B_L2A_T11VMF_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190421T190919_20190822T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190822T191919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,-,S2B_L2A_T11VMF_202_20190822T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190421T190919_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190806T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,-,S2B_L2A_T11VMF_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190421T190919_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190829T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,-,S2B_L2A_T11VMF_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VNF_202_20190408T185919_20190526T190921_10m_DNBR.TIF,S2B_L2A_T11VNF_202_20190408T185919_20190526T190921_10m_MASK.TIF,S2B_L2A_T11VNF_202_20190408T185919_10m_RGB.TIF,S2A_L2A_T11VNF_202_20190526T190921_10m_RGB.TIF,-
202,S2B_L2A_T11VNF_202_20190408T185919_20190528T185929_10m_DNBR.TIF,S2B_L2A_T11VNF_202_20190408T185919_20190528T185929_10m_MASK.TIF,S2B_L2A_T11VNF_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VNF_202_20190528T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VNF_202_20190408T185919_20190720T190919_10m_DNBR.TIF,S2B_L2A_T11VNF_202_20190408T185919_20190720T190919_10m_MASK.TIF,S2B_L2A_T11VNF_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VNF_202_20190720T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190424T191919_20190720T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190424T191919_20190720T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190424T191919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190720T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190424T191919_20190529T191911_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190424T191919_20190529T191911_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190424T191919_10m_RGB.TIF,S2A_L2A_T11VMF_202_20190529T191911_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190424T191919_20190528T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190424T191919_20190528T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190424T191919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190528T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190424T191919_20190717T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190424T191919_20190717T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190424T191919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190717T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190424T191919_20190521T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190424T191919_20190521T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190424T191919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190521T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190424T191919_20190617T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190424T191919_20190617T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190424T191919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190617T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190424T191919_20190526T190921_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190424T191919_20190526T190921_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190424T191919_10m_RGB.TIF,S2A_L2A_T11VMF_202_20190526T190921_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190408T185919_20190720T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190720T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190720T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190408T185919_20190529T191911_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190529T191911_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,S2A_L2A_T11VMF_202_20190529T191911_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190408T185919_20190528T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190528T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190528T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190408T185919_20190717T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190717T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190717T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190408T185919_20190521T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190521T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190521T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190408T185919_20190617T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190617T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190617T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190408T185919_20190526T190921_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190408T185919_20190526T190921_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190408T185919_10m_RGB.TIF,S2A_L2A_T11VMF_202_20190526T190921_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190408T185919_20190524T191919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190524T191919_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190524T191919_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190408T185919_20190720T190919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190720T190919_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190720T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190408T185919_20190717T185929_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190717T185929_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190717T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190408T185919_20190519T191911_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190519T191911_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,S2A_L2A_T11VME_202_20190519T191911_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190408T185919_20190528T185929_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190528T185929_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190528T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190408T185919_20190521T190919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190521T190919_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190521T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190408T185919_20190529T191911_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190408T185919_20190529T191911_10m_MASK.TIF,S2B_L2A_T11VME_202_20190408T185919_10m_RGB.TIF,S2A_L2A_T11VME_202_20190529T191911_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190421T190919_20190720T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190720T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190720T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190421T190919_20190529T191911_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190529T191911_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,S2A_L2A_T11VMF_202_20190529T191911_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190421T190919_20190528T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190528T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190528T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190421T190919_20190717T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190717T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190717T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190421T190919_20190521T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190521T190919_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190521T190919_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190421T190919_20190617T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190617T185929_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190617T185929_10m_RGB.TIF,-
202,S2B_L2A_T11VMF_202_20190421T190919_20190526T190921_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190421T190919_20190526T190921_10m_MASK.TIF,S2B_L2A_T11VMF_202_20190421T190919_10m_RGB.TIF,S2A_L2A_T11VMF_202_20190526T190921_10m_RGB.TIF,-
202,S2B_L2A_T11VME_202_20190524T191919_20190910T185931_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190524T191919_20190910T185931_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190524T191919_10m_RGB.TIF,S2A_L2A_T11VME_202_20190910T185931_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190524T191919_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190524T191919_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190524T191919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190524T191919_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190524T191919_20190806T185929_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190524T191919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190524T191919_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190524T191919_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190524T191919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190524T191919_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190524T191919_20190905T185919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190524T191919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190720T190919_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190720T190919_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190720T190919_20190822T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190720T190919_20190822T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190822T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190720T190919_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190720T190919_20190806T185929_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190720T190919_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190720T190919_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VNE_202_20190717T185929_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VNE_202_20190717T185929_20190905T185919_10m_MASK.TIF,-,S2B_L2A_T11VNE_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VNE_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VNE_202_20190717T185929_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VNE_202_20190717T185929_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VNE_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VNE_202_20190829T190919_10m_RGB.TIF
202,S2A_L2A_T11VMF_202_20190529T191911_20190812T191919_10m_DNBR.TIF,S2A_L2A_T11VMF_202_20190529T191911_20190812T191919_10m_MASK.TIF,-,S2A_L2A_T11VMF_202_20190529T191911_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190812T191919_10m_RGB.TIF
202,S2A_L2A_T11VMF_202_20190529T191911_20190822T191919_10m_DNBR.TIF,S2A_L2A_T11VMF_202_20190529T191911_20190822T191919_10m_MASK.TIF,-,S2A_L2A_T11VMF_202_20190529T191911_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190822T191919_10m_RGB.TIF
202,S2A_L2A_T11VMF_202_20190529T191911_20190806T185929_10m_DNBR.TIF,S2A_L2A_T11VMF_202_20190529T191911_20190806T185929_10m_MASK.TIF,-,S2A_L2A_T11VMF_202_20190529T191911_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190806T185929_10m_RGB.TIF
202,S2A_L2A_T11VMF_202_20190529T191911_20190829T190919_10m_DNBR.TIF,S2A_L2A_T11VMF_202_20190529T191911_20190829T190919_10m_MASK.TIF,-,S2A_L2A_T11VMF_202_20190529T191911_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190829T190919_10m_RGB.TIF
202,S2A_L2A_T11VNF_202_20190526T190921_20190829T190919_10m_DNBR.TIF,S2A_L2A_T11VNF_202_20190526T190921_20190829T190919_10m_MASK.TIF,-,S2A_L2A_T11VNF_202_20190526T190921_10m_RGB.TIF,S2B_L2A_T11VNF_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190720T190919_20190910T185931_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190720T190919_20190910T185931_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190720T190919_10m_RGB.TIF,S2A_L2A_T11VME_202_20190910T185931_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190720T190919_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190720T190919_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190720T190919_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190720T190919_20190806T185929_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190720T190919_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190720T190919_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190720T190919_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190720T190919_20190905T185919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190720T190919_10m_RGB.TIF,S2B_L2A_T11VME_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190717T185929_20190910T185931_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190717T185929_20190910T185931_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190717T185929_10m_RGB.TIF,S2A_L2A_T11VME_202_20190910T185931_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190717T185929_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190717T185929_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190717T185929_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190717T185929_20190806T185929_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190717T185929_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190717T185929_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190717T185929_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190717T185929_20190905T185919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190528T185929_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190528T185929_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190528T185929_20190822T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190528T185929_20190822T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190822T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190528T185929_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190528T185929_20190806T185929_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190528T185929_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190528T185929_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190829T190919_10m_RGB.TIF
202,S2A_L2A_T11VME_202_20190519T191911_20190910T185931_10m_DNBR.TIF,S2A_L2A_T11VME_202_20190519T191911_20190910T185931_10m_MASK.TIF,-,S2A_L2A_T11VME_202_20190519T191911_10m_RGB.TIF,S2A_L2A_T11VME_202_20190910T185931_10m_RGB.TIF
202,S2A_L2A_T11VME_202_20190519T191911_20190829T190919_10m_DNBR.TIF,S2A_L2A_T11VME_202_20190519T191911_20190829T190919_10m_MASK.TIF,-,S2A_L2A_T11VME_202_20190519T191911_10m_RGB.TIF,S2B_L2A_T11VME_202_20190829T190919_10m_RGB.TIF
202,S2A_L2A_T11VME_202_20190519T191911_20190806T185929_10m_DNBR.TIF,S2A_L2A_T11VME_202_20190519T191911_20190806T185929_10m_MASK.TIF,-,S2A_L2A_T11VME_202_20190519T191911_10m_RGB.TIF,S2B_L2A_T11VME_202_20190806T185929_10m_RGB.TIF
202,S2A_L2A_T11VME_202_20190519T191911_20190812T191919_10m_DNBR.TIF,S2A_L2A_T11VME_202_20190519T191911_20190812T191919_10m_MASK.TIF,-,S2A_L2A_T11VME_202_20190519T191911_10m_RGB.TIF,S2B_L2A_T11VME_202_20190812T191919_10m_RGB.TIF
202,S2A_L2A_T11VME_202_20190519T191911_20190905T185919_10m_DNBR.TIF,S2A_L2A_T11VME_202_20190519T191911_20190905T185919_10m_MASK.TIF,-,S2A_L2A_T11VME_202_20190519T191911_10m_RGB.TIF,S2B_L2A_T11VME_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190528T185929_20190910T185931_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190528T185929_20190910T185931_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190528T185929_10m_RGB.TIF,S2A_L2A_T11VME_202_20190910T185931_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190528T185929_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190528T185929_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190528T185929_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190528T185929_20190806T185929_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190528T185929_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190528T185929_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VME_202_20190528T185929_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VME_202_20190528T185929_20190905T185919_10m_MASK.TIF,-,S2B_L2A_T11VME_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VME_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190717T185929_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190717T185929_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190717T185929_20190822T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190717T185929_20190822T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190822T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190717T185929_20190806T185929_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190717T185929_20190806T185929_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190806T185929_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190717T185929_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190717T185929_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190717T185929_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VNE_202_20190528T185929_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VNE_202_20190528T185929_20190905T185919_10m_MASK.TIF,-,S2B_L2A_T11VNE_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VNE_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VNE_202_20190528T185929_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VNE_202_20190528T185929_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VNE_202_20190528T185929_10m_RGB.TIF,S2B_L2A_T11VNE_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VNE_202_20190617T185929_20190905T185919_10m_DNBR.TIF,S2B_L2A_T11VNE_202_20190617T185929_20190905T185919_10m_MASK.TIF,-,S2B_L2A_T11VNE_202_20190617T185929_10m_RGB.TIF,S2B_L2A_T11VNE_202_20190905T185919_10m_RGB.TIF
202,S2B_L2A_T11VNE_202_20190617T185929_20190829T190919_10m_DNBR.TIF,S2B_L2A_T11VNE_202_20190617T185929_20190829T190919_10m_MASK.TIF,-,S2B_L2A_T11VNE_202_20190617T185929_10m_RGB.TIF,S2B_L2A_T11VNE_202_20190829T190919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190521T190919_20190812T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190521T190919_20190812T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190521T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190812T191919_10m_RGB.TIF
202,S2B_L2A_T11VMF_202_20190521T190919_20190822T191919_10m_DNBR.TIF,S2B_L2A_T11VMF_202_20190521T190919_20190822T191919_10m_MASK.TIF,-,S2B_L2A_T11VMF_202_20190521T190919_10m_RGB.TIF,S2B_L2A_T11VMF_202_20190822T191919_10m_RGB.TIF
